,names,scores,logfoldchanges,pvals,pvals_adj
4431,TSC22D2,1.0459406,0.09383228,0.29564213610254186,0.3869003810730307
4432,HSD17B8,1.0459322,1.0013378,0.29566016343237056,0.3869003810730307
4433,ELMOD1,1.0457631,0.8313984,0.29572623605010906,0.3869632295495813
4434,ZDHHC1,1.045608,0.4155832,0.29579535035339083,0.38703005021527326
4435,SPAG6,1.0449345,0.49312612,0.2961118123164499,0.3873968460322098
4436,AC024022.1,1.0447613,0.6647841,0.296185811239194,0.3874700180706001
4437,MCHR2,1.0446641,1.2351054,0.29623920566782797,0.38749259035872285
4438,AC076966.2,1.0445565,0.71617347,0.2962822096766238,0.3875252030683452
4439,SEPTIN4,1.0444751,0.8863716,0.29633049529146793,0.3875347052607128
4440,ENPP6,1.0444707,0.637361,0.29632095103494754,0.3875347052607128
4441,AC068987.2,1.0443507,0.7314252,0.29637983427885145,0.3875347052607128
4442,AC110491.3,1.0438905,1.0472319,0.2966083135472517,0.3877861648400967
4443,AL135978.2,1.0438837,0.32354298,0.2965954899270284,0.3877861648400967
4444,LINC01551,1.0433896,1.1836866,0.29682270939457434,0.3879718505581648
4445,LDLRAD2,1.0432844,0.7632039,0.29687094457447755,0.38800457092004537
4446,AC015878.1,1.0430285,0.8379284,0.2969980122232141,0.388130012439186
4447,THRB-AS1,1.0426646,0.624101,0.2971572504997234,0.38831444727093656
4448,JUND,1.0418646,0.14913206,0.2975279291056667,0.38872777138499465
4449,DCST1,1.0415782,1.2702737,0.2976705703606771,0.38888080483416076
4450,ANKRD18B,1.0405743,1.0218005,0.2981348583730705,0.3893783971589088
4451,AC008453.2,1.0403289,1.2315725,0.29824801158708636,0.3894918124781529
4452,ASMT,1.0387506,1.09541,0.2989909645403856,0.3903063397823114
4453,IRGM,1.037918,0.9623171,0.29937216339113226,0.3907563863752779
4454,LRRC7,1.0368901,0.27183354,0.2998392022581168,0.3913183527005694
4455,ZNF503-AS1,1.0367992,0.543935,0.29988614967524646,0.3913353325810937
4456,AC008537.2,1.0365882,1.4640875,0.29998461103678187,0.3914128383980986
4457,ZNF295-AS1,1.03532,1.3190205,0.3005850456271647,0.3919577816010289
4458,NTHL1,1.0351382,0.6940084,0.3006665312787379,0.3920163614483647
4459,REEP2,1.0348101,1.5993785,0.30083868627623744,0.3921692880551754
4460,LINP1,1.0344285,1.3481064,0.3010044331520121,0.39236150170273826
4461,GACAT3,1.0331819,0.77595955,0.30157209114572675,0.39305366331544184
4462,AC044839.1,1.0327177,1.0962515,0.3018081094387383,0.39333737077940345
4463,TAGLN2,1.0325875,0.15972772,0.30185021950065477,0.39336834439210216
4464,AC004834.1,1.032517,0.6746124,0.30189228384176,0.39339925466107806
4465,LRRC4B,1.0317124,0.7233826,0.3022610586649259,0.39380801640504715
4466,AL451050.2,1.0316378,1.2978967,0.30231649364159846,0.39383238501005025
4467,AC108058.1,1.0305089,0.7926527,0.30282408383688675,0.3943738402646787
4468,TMEM263,1.0301561,0.17571715,0.302989097487685,0.3945647784372331
4469,AL391832.4,1.0299084,0.6858567,0.3031155842157708,0.3946815585598998
4470,CHRNB4,1.0297589,0.8711361,0.3031781135882893,0.3947350788839052
4471,CXXC4,1.0297325,1.2137451,0.3031935032781572,0.3947350788839052
4472,IGFL2-AS1,1.0287787,1.6515243,0.3036510934107402,0.3952537121208338
4473,MYO1C,1.0282837,0.17555638,0.3038689663152609,0.3954704202017633
4474,FAM53B,1.0280018,0.09435992,0.3040023586997046,0.39557200121095054
4475,MYH13,1.0278593,1.1542838,0.3040712012173618,0.3956334721732689
4476,LINC01992,1.0275905,1.0197988,0.3041982433724485,0.39568282972696744
4477,TRIL,1.0257638,1.6671913,0.3050711776829392,0.39669797672869733
4478,CTBP1-DT,1.025217,0.37380245,0.30531897191868196,0.3969720507987762
4479,SPATC1L,1.0235667,0.7728593,0.30610198844517883,0.3978695017710277
4480,AC079822.1,1.0234197,2.0788374,0.3061951710294698,0.3979664978214407
4481,IYD,1.0233152,2.0796235,0.30624458580608527,0.39798247973005835
4482,MEGF11,1.0231979,0.38983378,0.3062674247102881,0.3979880411760646
4483,AC104435.2,1.0230953,1.5722568,0.30634288146128047,0.3980619735839362
4484,FRMD6-AS2,1.0226146,0.7474986,0.30654692772921144,0.3983029761406453
4485,SH3PXD2B,1.0221506,0.084515855,0.3067606280216606,0.39851881645475273
4486,FAM3D,1.0218546,1.4410076,0.3069233546267063,0.39869544563939235
4487,AP002336.1,1.0207189,1.1738926,0.30745099143889926,0.39928410007362863
4488,PAPPA2,1.0202839,0.5350855,0.3076475417227923,0.399515162884004
4489,GATM,1.018948,0.34289208,0.3082847931521162,0.4002215222396162
4490,BEND6,1.0188758,0.61555636,0.30832050222280716,0.4002436497164403
4491,VSIG10L,1.0183651,0.6105943,0.30856337921101007,0.40048620650047817
4492,AC128687.3,1.0177069,0.6815433,0.30887437576833676,0.40084132861148714
4493,CPEB1-AS1,1.0158428,0.7653865,0.30975694268487325,0.4018713983799468
4494,ERVMER34-1,1.0150578,1.6645414,0.31014623346190906,0.4022727774969562
4495,CMTM8,1.0143939,0.2470253,0.31044646630363604,0.4025891402645846
4496,FAM117B,1.0129755,0.11517678,0.31112339844585424,0.4033694169451571
4497,WDR63,1.0128075,0.27101156,0.311203712011087,0.40342322255874163
4498,PRKCG,1.0109525,1.0636451,0.3121014148244116,0.40446228562034914
4499,AC016642.1,1.0109239,1.1239763,0.31211723104110883,0.40446228562034914
4500,Z95118.2,1.0107136,0.34650546,0.3122072780592027,0.40455452720415386
4501,NOP58,1.0101737,0.12660824,0.3124640048565149,0.40483826476606277
4502,CA6,1.0081806,1.6638507,0.31343556482030266,0.40590085464137754
4503,AC092718.2,1.0069817,1.0616747,0.31400989968479753,0.4060735007326881
4504,KIF27,1.0061768,0.20414913,0.31438315192913335,0.4060735007326881
4505,MED12L,1.0049812,0.18188906,0.3149574676891522,0.4060735007326881
4506,AL022323.3,1.0045774,0.9567543,0.31515640958243374,0.4060735007326881
4507,PLS3-AS1,1.0034814,1.1096642,0.31568763900764996,0.4060735007326881
4508,B3GNT4,1.0028763,2.0136013,0.3160032227129442,0.4060735007326881
4509,NBAT1,1.0018127,0.7712149,0.3164887573356417,0.4060735007326881
4510,VWCE,1.0015018,0.48155504,0.3166395451652773,0.4060735007326881
4511,B4GALT1,1.001076,0.086457185,0.3168415692903387,0.4060735007326881
4512,AC099791.2,1.0008624,0.6821258,0.3169493251855787,0.4060735007326881
4513,THSD4-AS1,1.0008057,0.78197855,0.3169798128755198,0.4060735007326881
4514,SEH1L,1.000746,0.17672095,0.3170015400453929,0.4060735007326881
4515,PIK3R1,1.0007218,0.07699094,0.31701343040055174,0.4060735007326881
4516,HCAR1,1.0,19.72763,0.3174129835516374,0.4060735007326881
4517,AL355075.6,1.0,19.598423,0.3174129835516374,0.4060735007326881
4518,AC084782.2,1.0,19.741436,0.3174129835516374,0.4060735007326881
4519,AQP8,1.0,18.503984,0.3174129835516374,0.4060735007326881
4520,AC021736.1,1.0,19.789127,0.3174129835516374,0.4060735007326881
4521,NMUR1,1.0,19.962315,0.3174129835516374,0.4060735007326881
4522,AC245041.1,1.0,19.080713,0.3174129835516374,0.4060735007326881
4523,AL353572.4,1.0,19.45333,0.3174129835516374,0.4060735007326881
4524,AL157392.4,1.0,18.762629,0.3174129835516374,0.4060735007326881
4525,AL022323.2,1.0,18.70951,0.3174129835516374,0.4060735007326881
4526,CRYBB3,1.0,19.92929,0.3174129835516374,0.4060735007326881
4527,AC078802.1,1.0,19.962315,0.3174129835516374,0.4060735007326881
4528,AC002306.1,1.0,18.800907,0.3174129835516374,0.4060735007326881
4529,AC005618.4,1.0,19.951876,0.31741298355163755,0.4060735007326881
4530,LINC01068,1.0,19.68036,0.31741298355163755,0.4060735007326881
4531,AP001527.2,1.0,19.271057,0.31741298355163755,0.4060735007326881
4532,Z95114.1,1.0,19.400362,0.31741298355163755,0.4060735007326881
4533,AC079174.1,1.0,18.724709,0.31741298355163755,0.4060735007326881
4534,AC016026.2,1.0,18.546682,0.31741298355163755,0.4060735007326881
4535,DSG2-AS1,1.0,19.959003,0.31741298355163755,0.4060735007326881
4536,AC104113.1,1.0,19.655148,0.31741298355163755,0.4060735007326881
4537,ADM2,1.0,19.179817,0.31741298355163755,0.4060735007326881
4538,ODAPH,1.0,18.24766,0.31741298355163755,0.4060735007326881
4539,C5orf46,1.0,19.18196,0.31741298355163755,0.4060735007326881
4540,C1orf226,1.0,18.902185,0.31741298355163755,0.4060735007326881
4541,AC098595.1,1.0,18.891422,0.31741298355163755,0.4060735007326881
4542,AC108134.1,1.0,19.798544,0.31741298355163755,0.4060735007326881
4543,AL031673.1,1.0,19.389572,0.31741298355163755,0.4060735007326881
4544,ALDH3B2,1.0,19.111362,0.31741298355163755,0.4060735007326881
4545,AL160035.1,1.0,19.945356,0.31741298355163755,0.4060735007326881
4546,RIPPLY3,1.0,18.922682,0.31741298355163755,0.4060735007326881
4547,LINC02753,1.0,19.064089,0.31741298355163755,0.4060735007326881
4548,AC137630.1,1.0,19.327671,0.31741298355163755,0.4060735007326881
4549,SLC34A2,1.0,19.050028,0.31741298355163755,0.4060735007326881
4550,AC026992.1,1.0,18.46646,0.31741298355163755,0.4060735007326881
4551,LINC00853,1.0,18.881672,0.31741298355163755,0.4060735007326881
4552,PCK1,1.0,19.05512,0.31741298355163755,0.4060735007326881
4553,GIPC3,1.0,18.881672,0.31741298355163755,0.4060735007326881
4554,LINC01260,1.0,17.820545,0.31741298355163755,0.4060735007326881
4555,AL096677.1,1.0,20.012037,0.31741298355163755,0.4060735007326881
4556,AC125616.1,1.0,19.570442,0.31741298355163755,0.4060735007326881
4557,AC008966.3,1.0,19.49629,0.31741298355163755,0.4060735007326881
4558,UCA1,1.0,19.649048,0.31741298355163755,0.4060735007326881
4559,GLIS2-AS1,1.0,19.440432,0.31741298355163755,0.4060735007326881
4560,AP003559.1,1.0,18.51116,0.31741298355163755,0.4060735007326881
4561,AC011472.4,1.0,19.009882,0.31741298355163755,0.4060735007326881
4562,SMIM10L2B-AS1,1.0,18.908728,0.31741298355163755,0.4060735007326881
4563,OR6J1,1.0,20.039118,0.31741298355163755,0.4060735007326881
4564,AL591069.1,1.0,19.19466,0.31741298355163755,0.4060735007326881
4565,AC127024.4,1.0,19.314644,0.31741298355163755,0.4060735007326881
4566,SLC7A10,1.0,18.043205,0.31741298355163755,0.4060735007326881
4567,LINC01880,1.0,19.107569,0.31741298355163755,0.4060735007326881
4568,AC091153.3,1.0,19.856915,0.31741298355163755,0.4060735007326881
4569,C2orf15,1.0,19.184584,0.31741298355163755,0.4060735007326881
4570,AC079336.2,1.0,20.077513,0.31741298355163755,0.4060735007326881
4571,LINC01978,1.0,19.340586,0.31741298355163755,0.4060735007326881
4572,AC083864.5,1.0,19.050028,0.31741298355163755,0.4060735007326881
4573,AL627422.2,1.0,20.280025,0.31741298355163755,0.4060735007326881
4574,LINC02300,1.0,19.107569,0.31741298355163755,0.4060735007326881
4575,CHAC1,1.0,19.798544,0.31741298355163755,0.4060735007326881
4576,MAB21L4,1.0,19.244226,0.31741298355163755,0.4060735007326881
4577,ESM1,1.0,18.786263,0.3174129835516376,0.4060735007326881
4578,C5orf38,1.0,18.457573,0.3174129835516376,0.4060735007326881
4579,DRP2,1.0,19.71037,0.3174129835516376,0.4060735007326881
4580,AC139100.1,1.0,18.717007,0.3174129835516376,0.4060735007326881
4581,SIX4,1.0,19.369184,0.3174129835516376,0.4060735007326881
4582,ZNF853,1.0,17.885454,0.3174129835516376,0.4060735007326881
4583,SLC2A7,1.0,18.862766,0.3174129835516376,0.4060735007326881
4584,LINC01812,1.0,19.63697,0.3174129835516376,0.4060735007326881
4585,AC007497.1,1.0,18.756832,0.3174129835516376,0.4060735007326881
4586,AL035420.2,1.0,18.77766,0.3174129835516376,0.4060735007326881
4587,RASSF10-DT,1.0,18.33193,0.3174129835516376,0.4060735007326881
4588,LINC01764,1.0,17.885454,0.3174129835516376,0.4060735007326881
4589,AC005034.5,1.0,19.866653,0.3174129835516376,0.4060735007326881
4590,AC007938.3,1.0,19.654001,0.31741298355163766,0.4060735007326881
4591,CCDC74A,1.0,18.934502,0.31741298355163766,0.4060735007326881
4592,BRWD1-IT1,1.0,19.202158,0.31741298355163766,0.4060735007326881
4593,AL139099.2,1.0,18.306171,0.31741298355163766,0.4060735007326881
4594,AC008750.5,1.0,19.099798,0.31741298355163766,0.4060735007326881
4595,AL583810.1,1.0,20.073645,0.31741298355163766,0.4060735007326881
4596,AC007920.2,1.0,18.721813,0.31741298355163766,0.4060735007326881
4597,AC010974.1,1.0,18.995459,0.31741298355163766,0.4060735007326881
4598,C6orf99,0.999768,0.76946646,0.3174818418175477,0.4060889123731281
4599,GCOM1,0.99976313,0.6689826,0.31748086537066855,0.4060889123731281
4600,LRP11,0.99937063,0.27227697,0.3176677919452871,0.40630252478079065
4601,FOXH1,0.99933743,1.6355588,0.3177115327897478,0.40632240216481424
4602,PTCHD1,0.99928445,1.286971,0.3177212292249396,0.40632240216481424
4603,ZDHHC23,0.9990983,0.5814775,0.31780123693380635,0.4064004845135991
4604,AL139330.1,0.997899,2.002653,0.3184104129840785,0.4070823881255935
4605,AC104819.3,0.9977256,1.7054685,0.31849613577700875,0.4071388322162867
4606,AP001116.1,0.9965277,1.7136166,0.31906397363532024,0.40772348791107843
4607,ALPL,0.9964094,0.48037836,0.3191024481339801,0.40774835524878256
4608,PHF21B,0.99590826,0.79608196,0.31934594793266385,0.40803297936578
4609,ZBTB20,0.99587697,0.062643945,0.31936324965842433,0.40803297936578
4610,OVOL1,0.9950512,1.6538057,0.31977843790219185,0.4085147636348506
4611,CREG2,0.9949493,0.93812716,0.3198272328672018,0.40855275996927837
4612,GPC1,0.99469954,0.55413806,0.31993671485938335,0.4086682698025147
4613,TBXA2R,0.9944141,1.2049874,0.3200795902226129,0.40880206865596846
4614,AC116634.1,0.9927298,0.6528161,0.320897984779251,0.4097050186456163
4615,RHAG,0.9924921,1.0640674,0.321015310736286,0.4098262977572731
4616,IGIP,0.99197274,0.32766622,0.32126330352294075,0.41009406992951614
4617,ADHFE1,0.99169105,0.21392897,0.32139879675199273,0.4102426069970079
4618,AC009292.2,0.991533,0.86703223,0.3214883396021276,0.4103324774970552
4619,FRMPD3,0.98786026,0.8991727,0.32328155996303176,0.4124003433579568
4620,TNFRSF11B,0.98756635,0.5877677,0.32341758067436355,0.41254931889721325
4621,AL118558.4,0.98705125,1.6667299,0.32369861029830127,0.41285868073733256
4622,AKT3-IT1,0.9860198,0.66564155,0.32417454645632715,0.4133387427441042
4623,NUTM1,0.9856307,1.1678362,0.3243699927708773,0.4135182287009508
4624,GRIA3,0.98446244,0.41479477,0.3249376938096161,0.4140942477003273
4625,AC092614.1,0.9838195,1.3259764,0.3252707875436798,0.4143956017161757
4626,SCHIP1,0.9836195,1.0714582,0.32536324390956284,0.41446414413666777
4627,PRSS12,0.98343194,0.84354854,0.32544765399771214,0.4145470443912646
4628,PKIA,0.9827937,0.31687683,0.32575924294895087,0.4147961050886113
4629,KDELR3,0.9822988,0.55669695,0.32601069466694244,0.4150669914170821
4630,DHX36,0.9818553,0.091293156,0.3262216702417984,0.41528628653399374
4631,LINC00886,0.98162574,0.15588778,0.32633455651051213,0.41537858162134245
4632,CFAP52,0.9815925,0.7679401,0.3263522823706574,0.41537858162134245
4633,FBN3,0.97864634,1.0772223,0.32782115476659657,0.4170012728245156
4634,AC027288.3,0.97775686,0.39361867,0.32824580456432806,0.41741700961142447
4635,WDR74,0.9771522,0.23253377,0.328545638850233,0.4177005088704028
4636,AL512506.1,0.97621703,1.5386554,0.3290329440062928,0.41829395608672887
4637,AC073073.2,0.97564584,1.0211132,0.32930675606150095,0.4186172314294165
4638,KRT80,0.97551346,1.2623599,0.3293660230395763,0.41865467815424234
4639,ZXDA,0.97428906,0.86842453,0.3299736375860334,0.4192909862760666
4640,BX088651.4,0.97365236,1.5513414,0.3302904760015274,0.41966871881120776
4641,ST6GALNAC1,0.9729158,0.7900104,0.3306503815563525,0.4200264665656314
4642,ZNF283,0.9727416,0.23072225,0.33073196034290897,0.42010521014058405
4643,OR10G3,0.97226006,1.2088977,0.3309776484729863,0.4203425936544103
4644,THEMIS,0.9704532,0.2987255,0.3318682903657372,0.4212242449602171
4645,AC092159.2,0.97030175,0.85086405,0.33194733350796335,0.42129963421784833
4646,SERPINB5,0.97006,0.64074206,0.3320703187761659,0.4213973911617761
4647,ARMC5,0.9700443,0.3687791,0.332077755090913,0.4213973911617761
4648,CSNKA2IP,0.9676353,1.0270199,0.3332803071917325,0.4226412127391787
4649,CSPG4,0.96717703,0.76126975,0.3335086838536404,0.4229058137636724
4650,AL135905.2,0.9651603,1.6690995,0.3345318053607652,0.42400260264532474
4651,ZNF541,0.96496415,0.84787875,0.334618890558701,0.42408791306978627
4652,AC007378.1,0.9647371,0.87546986,0.33472935547793736,0.4241527092636582
4653,AL355347.1,0.9645669,0.56402826,0.3348207925301352,0.4242187294286561
4654,IZUMO1,0.96416086,1.5593537,0.33502689977958766,0.42445449833826526
4655,TBC1D8-AS1,0.96409994,0.8544579,0.3350560067255267,0.4244662969352038
4656,C1orf220,0.96384555,0.71163476,0.33518137543847615,0.4245350181283663
4657,CEACAM7,0.9638029,1.3734449,0.33519635027215877,0.4245350181283663
4658,AHSA1,0.96379447,0.24390471,0.3352006886855141,0.4245350181283663
4659,LINC01019,0.9630268,0.7613058,0.33558837548124,0.42496498900553387
4660,LINC00629,0.9612885,1.1387489,0.33647092659088806,0.42603227148175504
4661,FUT6,0.9612102,1.6420147,0.33651237292900615,0.42603443884104425
4662,AL589843.1,0.96119785,0.27923036,0.3365027252239958,0.42603443884104425
4663,AC099552.5,0.96096027,1.8841436,0.33664848168075723,0.4261564369044958
4664,KLF10,0.96067184,0.1670462,0.336767877476992,0.42628241335320327
4665,AC092287.1,0.960481,0.7899425,0.33686902211289393,0.42638527388672515
4666,AC107027.3,0.96027213,1.0050523,0.33697965833659704,0.42650013535796416
4667,SLC9C2,0.9595372,0.61008775,0.33733724987838676,0.4269023302680511
4668,LINC-PINT,0.95934325,0.13076332,0.3374345630580633,0.4269750852786398
4669,MIR217HG,0.95891917,0.85925066,0.33765484986644256,0.4271782065212976
4670,GPD1L,0.95891464,0.22883394,0.33765092991865087,0.4271782065212976
4671,PPT2,0.9585973,0.5326111,0.3378130615471371,0.427327943122747
4672,ZNF626,0.95822895,0.1885156,0.33799653049691725,0.42753480799716237
4673,AL049830.3,0.95815367,0.64099616,0.3380438386046324,0.4275694275709412
4674,MPV17L,0.9579413,0.36662513,0.33814498054282816,0.4276469074522533
4675,ZNF667,0.95730567,0.5285099,0.338459952167421,0.4279947643754084
4676,IFT22,0.95654225,0.6577272,0.3388567797620735,0.4283197633491249
4677,MAS1,0.95506173,1.5635684,0.33962318530814717,0.42916202626681843
4678,AC025470.2,0.9535651,1.0686885,0.34036101962007637,0.43004001674846315
4679,AC015727.1,0.9517839,0.9494439,0.34126284496770776,0.430954622665775
4680,CACNA1A,0.9513251,0.30610582,0.3414876284402122,0.431163708196383
4681,KIAA1549,0.9505925,0.22092083,0.3418576925217327,0.43157873298222277
4682,MRNIP,0.9505557,0.18829235,0.34187900684484684,0.4315802332831516
4683,PRDM16-DT,0.9502006,0.8586738,0.3420678637619523,0.4317932228932955
4684,AC104009.1,0.9501227,1.203887,0.34211689661607936,0.4318279587736148
4685,ZNF665,0.94998384,0.38808152,0.3421692958831185,0.4318279587736148
4686,DNAJB1,0.9499719,0.2784996,0.3421759315184323,0.4318279587736148
4687,AC079336.5,0.9493926,1.0227904,0.3424778906388948,0.43210731271242997
4688,CPNE9,0.9491556,0.7915234,0.34260589582415146,0.4322179568215734
4689,LRRIQ3,0.9489141,0.5109535,0.3427132740045139,0.432327986808212
4690,GALR1,0.9484639,0.8322603,0.3429471997464918,0.4325976324331629
4691,AL161756.1,0.9483643,0.9982136,0.34299909027712605,0.43263763848612974
4692,SUPV3L1,0.9483053,0.18506591,0.3430239381819986,0.4326435319594623
4693,KIFAP3,0.9470004,0.11344273,0.3436866608440221,0.43335195831946904
4694,AC114316.1,0.9465593,0.39784455,0.34391163343012665,0.43352126187727447
4695,AC008760.2,0.9465225,1.2279311,0.343942232247625,0.43352126187727447
4696,HTR2C,0.94616383,0.60539,0.3441134357065373,0.4336605850547124
4697,PON1,0.94606817,0.87666523,0.34416575042548503,0.43370102556996537
4698,ECI2,0.9459047,0.20522754,0.3442451418462916,0.43377558007708766
4699,AC011483.1,0.9453359,0.8575312,0.34454253983228766,0.43409930811771896
4700,PJVK,0.9446405,0.30971286,0.3448916999385394,0.4344626454492181
4701,BPI,0.9442122,1.384724,0.34511318406781366,0.43469035432742387
4702,AC117834.2,0.9439209,0.6142572,0.345260376237129,0.43482489622534765
4703,C1QTNF9,0.9430455,1.3726405,0.34572575552150064,0.43533429837951026
4704,IL1RL1,0.94264776,0.25674063,0.34590715148242135,0.43553713559914525
4705,PEF1,0.9420389,0.3103278,0.3462227891250619,0.4358411447870639
4706,AC068025.2,0.94203544,0.5978791,0.34622989654204595,0.4358411447870639
4707,C15orf65,0.941859,0.9557285,0.3463207386488665,0.4359254687292886
4708,AC087280.2,0.9417895,0.3027718,0.3463474763544093,0.4359254687292886
4709,AC002091.1,0.94127387,0.34010503,0.34661811563224587,0.43617621451897665
4710,CTHRC1,0.94087714,0.4738703,0.34681851941793096,0.4363396628629583
4711,AC048382.1,0.9406294,1.3242996,0.3469573149152243,0.43647498891482284
4712,ZNF436,0.93999845,0.46908328,0.34726818259687564,0.43684043571346287
4713,AC021086.1,0.939882,0.46748137,0.3473286452784269,0.43689086516603626
4714,OXCT1,0.93974596,0.20692447,0.34739425514038846,0.4369477627562021
4715,AC010198.2,0.93932486,0.63555896,0.3476183108432426,0.43717829204870645
4716,AC004982.1,0.93773896,1.039607,0.3484343581514975,0.43807612430820314
4717,C17orf100,0.93668085,0.85752964,0.3489793374001131,0.43870986699542885
4718,AC136475.1,0.9360746,0.61014426,0.3492910830910785,0.4390502922511774
4719,AF235103.3,0.935114,0.39031336,0.3497804400530957,0.4395424011970599
4720,IQCH,0.93485534,0.26166165,0.3499110811318773,0.43964921918274896
4721,LRRIQ4,0.934776,1.9248341,0.34998024964235275,0.43971036286211695
4722,AC022167.3,0.93427366,1.5862048,0.35022529775109923,0.4399924591349565
4723,LINC00640,0.9338239,0.6176481,0.35044595352365937,0.44018380977091026
4724,AC007655.2,0.93344164,1.8103057,0.35066443944563586,0.4403893551667476
4725,AC011995.2,0.93250424,1.0790442,0.3511304084787199,0.4408970886179687
4726,AC099560.1,0.93241024,0.2416385,0.35117072649571957,0.4409218958354828
4727,RSF1-IT2,0.9323032,1.0425535,0.351240778279288,0.4409840309965487
4728,LUZP1,0.931567,0.111488365,0.35160830376413466,0.44139377508009037
4729,HOXB-AS3,0.9307629,0.63815796,0.3520278530016968,0.4418687239386787
4730,AC009262.1,0.9299381,1.3407401,0.3524527559410914,0.442169127619538
4731,ANKRD62,0.9292967,1.0929037,0.35279392786167674,0.4425194776009474
4732,AC092171.5,0.9290671,1.3308831,0.35291956810980396,0.4425994045585494
4733,SHB,0.92885137,0.11825661,0.3530132524191196,0.4426392342928079
4734,SBDS,0.928573,0.24113162,0.35315936361071876,0.44279654991921025
4735,AP000424.1,0.92810714,1.3382007,0.35341587030341126,0.4430404491281627
4736,ZFR2,0.92795134,0.6941901,0.3534866125830268,0.44310322793186574
4737,LIN28B,0.9272992,0.8535975,0.3538198404326145,0.4434172554635606
4738,NCMAP-DT,0.9271277,1.6208894,0.3539243432179391,0.44352230107325186
4739,AC008758.2,0.9253124,1.2087779,0.3548578844212059,0.4446402053014105
4740,ITGA7,0.9240013,0.4309364,0.3555339724124049,0.4454352947190705
4741,LINC02645,0.9237012,0.55713725,0.35568777177312105,0.44560194998555863
4742,TTC39C-AS1,0.92148894,0.90855473,0.3568477174408847,0.44692456797116764
4743,VEPH1,0.92116344,0.3700169,0.35701225883408094,0.44707522191922183
4744,AC083799.1,0.9211361,0.5595941,0.35703055285239105,0.44707522191922183
4745,AC140847.2,0.9205846,0.7698782,0.357321964261882,0.4473878788831551
4746,AC244636.3,0.92054194,1.7053987,0.3573687011252339,0.4474202724736989
4747,RNF112,0.92042655,1.0674735,0.35739955609423,0.44743277954840727
4748,STOX1,0.9201968,0.7926057,0.3575249515763578,0.4475636346528556
4749,AL592211.1,0.9201265,1.2030656,0.3575645903524669,0.4475871271681922
4750,AC116337.3,0.9191614,0.5758447,0.3580568531437104,0.44809869616654363
4751,UNC5B-AS1,0.91913766,1.7764348,0.35809417797244725,0.4481192549277054
4752,CCDC60,0.9180013,0.39552572,0.3586660026643905,0.44873009108139966
4753,FAM83A,0.9170925,0.8426933,0.35914776567079787,0.44920178985386927
4754,HYPK,0.916291,0.51759416,0.35956293294281105,0.4496423801041311
4755,AC012485.3,0.91622293,1.5767386,0.359611705430009,0.44967714801102765
4756,LINC02428,0.9159546,0.67492473,0.35974646699241486,0.44981943079797926
4757,PIGL,0.9157482,0.11220736,0.3598454884738369,0.44989077978270514
4758,AC022463.1,0.91408783,0.59958357,0.36072379222581596,0.4506998194074694
4759,AC145124.1,0.91359276,0.51370716,0.36098055605780166,0.45099435120621645
4760,AXDND1,0.9133086,0.4032455,0.3611289468299561,0.45112717789942786
4761,AC012485.1,0.91269034,0.6487029,0.36145799583235216,0.45148562806552656
4762,CFAP221,0.9125624,0.79165334,0.3615225869254588,0.45153175394443906
4763,AC006299.1,0.9119575,0.2818399,0.36183708548372806,0.4518275467951473
4764,AC011477.9,0.91177905,0.7912408,0.3619444449180915,0.45188522922107466
4765,PPP1R14A,0.9117532,0.5670576,0.3619464977196968,0.45188522922107466
4766,AC073548.2,0.9111036,1.4303688,0.3622948458173775,0.4522411475468795
4767,AC091939.1,0.91077864,0.8144706,0.36246681312364526,0.45242947267889694
4768,AL079307.1,0.91038084,0.7498639,0.36267406686501724,0.4526479638043851
4769,DENND5B,0.91034967,0.10843934,0.36268407545639547,0.4526479638043851
4770,LINC01137,0.91019386,0.29709122,0.36276886574659606,0.45272743741314125
4771,AL441883.1,0.90890485,1.3442092,0.3634643633897835,0.4534634517413612
4772,AC026979.3,0.90851533,1.7314428,0.3636744243787897,0.4536727374275024
4773,AC013640.1,0.9081865,0.57742447,0.3638248496810672,0.45383398735156794
4774,AC002064.1,0.90774876,1.424375,0.36406464833897134,0.454106696078461
4775,ST8SIA1,0.9070978,0.25218573,0.3643991246234508,0.4543917443987485
4776,IPO4,0.9064013,0.64970106,0.3647724843405763,0.45480441619857653
4777,H1FX-AS1,0.905887,0.49414626,0.36504603696607607,0.45509256535669645
4778,AC139100.2,0.90586853,1.737411,0.36507402003732303,0.4551009932380162
4779,GDA,0.9041525,0.54517645,0.36596065064012984,0.456028191785067
4780,AL353689.3,0.9039984,0.89867413,0.3660484337429577,0.4561035800804175
4781,AC254562.3,0.9022834,1.4224161,0.3669753294114423,0.4571257022305529
4782,RADX,0.9020322,0.60823554,0.36708728903438836,0.45721204774661234
4783,TMPRSS9,0.9015507,0.39200953,0.36734491461107377,0.45750635084910357
4784,SATB2-AS1,0.9012345,1.2232876,0.3675306263243452,0.45768448030773856
4785,LDOC1,0.9011295,1.1064684,0.36757055765568036,0.4577076266400563
4786,AC026689.1,0.8996062,0.9144315,0.3683800456091242,0.45860909712871173
4787,AC008574.1,0.89820707,0.5098965,0.36912146512561017,0.45937296621735946
4788,NOP16,0.89816463,0.3436045,0.3691435811349346,0.45937296621735946
4789,AC013468.1,0.8970505,0.9117311,0.3697451589014279,0.4599881178559041
4790,AC234582.1,0.8955282,0.6089376,0.37055306429456414,0.46093972450447435
